1 100000
1000
509 0 100000
269 0 100000
522 0 100000
945 0 100000
626 0 100000
449 0 100000
436 0 100000
653 0 100000
667 0 100000
151 0 100000
916 0 100000
719 0 100000
919 0 100000
835 0 100000
991 0 100000
499 0 100000
195 0 100000
242 0 100000
732 0 100000
854 0 100000
884 0 100000
991 0 100000
329 0 100000
306 0 100000
508 0 100000
16 0 100000
772 0 100000
528 0 100000
687 0 100000
995 0 100000
639 0 100000
116 0 100000
294 0 100000
245 0 100000
861 0 100000
800 0 100000
765 0 100000
667 0 100000
19 0 100000
762 0 100000
82 0 100000
789 0 100000
737 0 100000
213 0 100000
937 0 100000
847 0 100000
515 0 100000
268 0 100000
309 0 100000
119 0 100000
787 0 100000
415 0 100000
377 0 100000
215 0 100000
26 0 100000
506 0 100000
320 0 100000
61 0 100000
51 0 100000
164 0 100000
576 0 100000
919 0 100000
165 0 100000
405 0 100000
531 0 100000
147 0 100000
146 0 100000
217 0 100000
15 0 100000
841 0 100000
391 0 100000
636 0 100000
922 0 100000
267 0 100000
340 0 100000
429 0 100000
569 0 100000
16 0 100000
545 0 100000
663 0 100000
896 0 100000
111 0 100000
947 0 100000
394 0 100000
196 0 100000
845 0 100000
306 0 100000
55 0 100000
231 0 100000
210 0 100000
108 0 100000
313 0 100000
436 0 100000
553 0 100000
906 0 100000
92 0 100000
811 0 100000
853 0 100000
11 0 100000
378 0 100000
119 0 100000
647 0 100000
742 0 100000
794 0 100000
489 0 100000
422 0 100000
792 0 100000
509 0 100000
901 0 100000
412 0 100000
42 0 100000
81 0 100000
20 0 100000
562 0 100000
486 0 100000
554 0 100000
878 0 100000
933 0 100000
938 0 100000
199 0 100000
969 0 100000
16 0 100000
673 0 100000
7 0 100000
416 0 100000
706 0 100000
686 0 100000
652 0 100000
311 0 100000
690 0 100000
255 0 100000
281 0 100000
971 0 100000
130 0 100000
565 0 100000
735 0 100000
164 0 100000
261 0 100000
795 0 100000
335 0 100000
179 0 100000
584 0 100000
89 0 100000
583 0 100000
535 0 100000
257 0 100000
445 0 100000
969 0 100000
292 0 100000
182 0 100000
780 0 100000
693 0 100000
222 0 100000
624 0 100000
822 0 100000
913 0 100000
321 0 100000
452 0 100000
207 0 100000
515 0 100000
365 0 100000
175 0 100000
620 0 100000
658 0 100000
656 0 100000
